listing_db_id,latitude,longitude,cluster
2946,38.8953,-76.9785,658
2947,38.9227,-77.0404,1238
2948,38.9106,-77.0335,644
2949,38.9167,-77.0246,1322
2950,38.9057,-76.9816,1224
2951,38.8734,-77.0154,546
2952,38.9168,-77.0124,671
2953,38.9275,-77.0276,1262
2954,38.9332,-77.0721,494
2955,38.9253,-77.0237,709
2956,38.8996,-76.9859,1218
2957,38.9041,-77.037,653
2958,38.8982,-76.9793,1217
2959,38.9048,-76.9796,1229
2960,38.9017,-77.0193,1284
2961,38.9374,-77.0267,1274
2962,38.8982,-76.9793,1217
2963,38.8982,-76.9793,1217
2964,38.913,-77.0273,1317
2965,38.9246,-77.0356,1270
2966,38.9047,-77.063,532
2967,38.9244,-77.0232,1249
2968,38.9234,-77.0311,706
2969,38.8994,-77.0217,1237
2970,38.9316,-77.0269,1291
2971,38.8727,-77.013,1174
2972,38.9273,-77.0215,675
2973,38.9124,-77.0022,579
2974,38.909,-77.0381,1303
2975,38.8748,-77.007,535
2976,38.8979,-76.9945,598
2977,38.896,-76.9753,1208
2978,38.93,-77.0195,675
2979,38.8803,-77.0215,536
2980,38.9139,-77.0119,671
2981,38.9043,-76.9839,626
2982,38.9172,-77.0394,681
2983,38.9047,-77.0486,591
2984,38.9433,-77.0331,1236
2985,38.9457,-77.1025,1068
2986,38.9164,-77.0263,1316
2987,38.8701,-76.9788,419
2988,38.9297,-77.0183,675
2989,38.9178,-77.0451,608
2990,38.9015,-77.0518,1280
2991,38.9042,-76.981,666
2992,38.887,-76.959,406
2993,38.9417,-77.0616,1183
2994,38.9446,-77.0619,1192
2995,38.9166,-77.0032,576
2996,38.9283,-77.0563,1205
2997,38.9372,-77.0324,1312
2998,38.9063,-76.9897,1213
2999,38.9567,-77.022,570
3000,38.931,-77.0285,1304
3001,38.904,-76.9946,1202
3002,38.9299,-77.083,1131
3003,38.9078,-77.0095,1328
3004,38.9394,-77.0246,1244
3005,38.8803,-77.0171,563
3006,38.8803,-76.9906,514
3007,38.9082,-77.0568,573
3008,38.888,-76.9977,1178
3009,38.9487,-77.0273,574
3010,38.8842,-77.0309,1107
3011,38.8828,-77.0042,489
3012,38.908,-77.0633,1222
3013,38.9585,-77.0286,570
3014,38.8759,-77.0086,539
3015,38.9354,-77.0325,1314
3016,38.9502,-77.0676,1162
3017,38.9046,-77.0304,1251
3018,38.9523,-77.0227,1226
3019,38.9022,-77.0278,1255
3020,38.9119,-77.0278,1317
3021,38.9567,-77.022,570
3022,38.8728,-77.0187,509
3023,38.9042,-77.0524,592
3024,38.9058,-77.0016,1194
3025,38.9206,-76.9847,478
3026,38.9042,-77.0524,592
3027,38.9441,-77.0165,558
3028,38.9124,-77.0103,1324
3029,38.9363,-77.0251,1275
3030,38.8827,-76.9956,511
3031,38.9122,-77.0664,512
3032,38.9231,-76.9745,1108
3033,38.9054,-77.0246,638
3034,38.8894,-76.9805,577
3035,38.8863,-76.9929,1149
3036,38.9104,-77.0522,1225
3037,38.9023,-76.9748,641
3038,38.901,-77.0496,1266
3039,38.8728,-76.9766,419
3040,38.9775,-77.0261,473
3041,38.9207,-77.0009,576
3042,38.9183,-77.0009,576
3043,38.8709,-76.9586,1009
3044,38.9585,-77.0286,570
3045,38.908,-77.0556,573
3046,38.9147,-77.0232,1301
3047,38.9106,-77.066,512
3048,38.9048,-77.0536,592
3049,38.8842,-77.0309,1107
3050,38.9075,-77.03,1279
3051,38.9128,-77.0182,678
3052,38.8706,-77.0119,1174
3053,38.9829,-77.0268,1070
3054,38.9214,-77.0337,1268
3055,38.9101,-77.0485,589
3056,38.9235,-77.0443,619
3057,38.8728,-77.0187,509
3058,38.9572,-77.0186,570
3059,38.9755,-77.0264,473
3060,38.9278,-76.9959,562
3061,38.9032,-77.0648,532
3062,38.8698,-76.9656,420
3063,38.8953,-76.9943,1166
3064,38.9104,-77.0522,1225
3065,38.9297,-76.9955,561
3066,38.9104,-77.0072,661
3067,38.925,-77.0509,1231
3068,38.9244,-77.0233,1249
3069,38.9278,-77.0251,708
3070,38.9488,-77.016,565
3071,38.9572,-77.012,566
3072,38.9004,-76.9991,594
3073,38.9565,-77.0015,463
3074,38.9519,-77.0156,569
3075,38.9114,-77.0375,684
3076,38.9109,-77.0401,685
3077,38.9344,-77.032,1300
3078,38.9023,-76.9748,641
3079,38.9119,-77.084,393
3080,38.9093,-77.0315,644
3081,38.9033,-76.9817,1230
3082,38.9114,-77.0309,642
3083,38.895,-77.0212,575
3084,38.9067,-77.047,1252
3085,38.8956,-76.9827,658
3086,38.9299,-77.027,1310
3087,38.9198,-76.9853,478
3088,38.9176,-77.043,1299
3089,38.9164,-77.0262,1316
3090,38.8809,-76.9878,514
3091,38.9088,-76.9873,1203
3092,38.9034,-77.0173,663
3093,38.881,-76.9912,514
3094,38.8983,-76.9999,1186
3095,38.9416,-77.0865,1099
3096,38.9043,-77.0544,1281
3097,38.9488,-77.016,565
3098,38.9217,-76.966,1109
3099,38.9054,-76.9726,1164
3100,38.928,-77.0996,1078
3101,38.9106,-77.0389,685
3102,38.9063,-77.0178,1306
3103,38.8967,-77.0469,479
3104,38.9657,-77.0029,1118
3105,38.9288,-77.0247,1310
3106,38.9419,-76.9863,517
3107,38.9115,-77.0216,679
3108,38.9482,-77.0808,1099
3109,38.898,-77.0009,1186
3110,38.938,-77.0325,1312
3111,38.9121,-77.0294,1318
3112,38.9087,-77.0459,1252
3113,38.922,-77.0118,1235
3114,38.9207,-77.0339,1267
3115,38.9186,-77.0316,1241
3116,38.9229,-77.0469,1288
3117,38.9557,-77.0108,566
3118,38.9106,-77.01,1325
3119,38.9114,-77.0203,679
3120,38.881,-76.9964,511
3121,38.9249,-77.0518,1231
3122,38.9166,-77.0361,1319
3123,38.8795,-77.0166,1187
3124,38.8998,-77.0517,581
3125,38.8803,-77.0171,563
3126,38.8973,-76.9757,1207
3127,38.9488,-77.016,565
3128,38.9066,-77.0169,1306
3129,38.8705,-76.9771,419
3130,38.9021,-77.0537,585
3131,38.9264,-77.0735,1137
3132,38.9107,-77.0316,644
3133,38.9563,-77.066,1163
3134,38.9353,-77.0592,1201
3135,38.9205,-77.0137,595
3136,38.8803,-77.0171,563
3137,38.9056,-76.9824,1224
3138,38.9274,-77.0388,615
3139,38.9337,-77.0243,682
3140,38.9105,-77.0094,660
3141,38.9529,-77.069,523
3142,38.9181,-77.045,608
3143,38.9529,-77.069,523
3144,38.9362,-77.0557,524
3145,38.919,-77.0354,703
3146,38.9556,-77.0203,570
3147,38.9359,-77.0576,1201
3169,38.9101,-77.0382,1303
3148,38.9326,-77.073,494
3149,38.9154,-77.037,1319
3150,38.9362,-77.0557,524
3151,38.9009,-76.9777,1215
3152,38.9041,-77.0174,662
3153,38.9379,-77.0249,634
3154,38.9216,-77.037,633
3155,38.931,-77.037,610
3156,38.924,-77.0531,540
3157,38.9052,-77.0063,603
3158,38.9269,-77.0404,606
3159,38.9103,-77.0086,660
3160,38.9393,-77.0373,602
3161,38.9103,-77.0086,660
3162,38.9103,-77.0086,660
3163,38.9103,-77.0086,660
3164,38.9073,-76.9981,584
3165,38.8784,-77.0183,547
3166,38.902,-76.9799,643
3167,38.9172,-77.0337,686
3168,38.9172,-77.0337,686
3170,38.9327,-77.0721,494
3171,38.9103,-77.0086,660
3172,38.902,-76.9799,643
3173,38.8797,-77.0141,551
3174,38.9103,-77.0086,660
3175,38.924,-77.0531,540
3176,38.9437,-77.0612,543
3177,38.929,-77.0543,554
3178,38.9088,-77.0485,590
3179,38.902,-76.9799,643
3180,38.9103,-77.0086,660
3181,38.8719,-76.9784,419
3182,38.9437,-77.0612,543
3183,38.9041,-77.0174,662
3184,38.9165,-77.0232,669
3185,38.9103,-77.0086,660
3186,38.8797,-77.0141,551
3187,38.8797,-77.0141,551
3188,38.9103,-77.0558,573
3189,38.8742,-77.0003,484
3190,38.902,-76.9799,643
3191,38.8999,-76.9974,594
3192,38.9033,-77.0159,639
3193,38.8756,-77.0078,544
3194,38.9757,-77.0188,459
3195,38.9175,-77.0682,490
3196,38.9041,-77.0174,662
3197,38.9215,-77.081,501
3198,38.9041,-77.0174,662
3199,38.8791,-77.0134,552
3200,38.917,-77.0472,604
3201,38.9528,-77.0162,569
3202,38.9109,-77.0041,579
3203,38.939,-77.0611,515
3204,38.9499,-77.0663,528
3205,38.9109,-77.0041,579
3206,38.9312,-77.0248,688
3207,38.878,-77.0055,531
3208,38.878,-77.0055,531
3209,38.9481,-77.0664,527
3210,38.9088,-77.0327,644
3211,38.9163,-77.0322,691
3212,38.9028,-77.0518,582
3213,38.9355,-77.054,525
3214,38.9109,-77.0041,579
3215,38.917,-77.0472,604
3216,38.9226,-77.0374,632
3217,38.8795,-77.0046,538
3218,38.8903,-77.0033,572
3219,38.8991,-77.0192,618
3220,38.8803,-77.0065,519
3221,38.8791,-77.0134,552
3222,38.9088,-77.0327,644
3223,38.9261,-77.0378,617
3224,38.9163,-77.0322,691
3225,38.9261,-77.0378,617
3226,38.9045,-77.0249,637
3227,38.8756,-77.0078,544
3228,38.9528,-77.0162,569
3229,38.9529,-77.069,523
3230,38.9267,-77.0386,615
3231,38.9165,-77.0232,669
3232,38.9069,-77.0507,600
3233,38.9109,-77.0041,579
3234,38.9268,-77.0428,607
3235,38.9225,-77.0384,629
3236,38.9215,-77.0315,697
3237,38.931,-77.037,610
3238,38.9045,-77.0249,637
3239,38.9428,-77.0611,542
3240,38.9358,-77.0819,497
3241,38.9008,-77.0169,630
3242,38.9045,-77.0249,637
3243,38.9428,-77.0611,542
3244,38.8756,-77.0078,544
3245,38.9017,-77.035,567
3246,38.9437,-77.0612,543
3247,38.9285,-77.0336,705
3248,38.8797,-77.0141,551
3249,38.9215,-77.081,501
3250,38.9437,-77.0612,543
3251,38.8991,-77.0192,618
3252,38.8768,-77.0156,559
3253,38.9292,-77.0259,1310
3254,38.924,-77.0531,540
3255,38.8971,-77.0453,481
3256,38.8756,-77.0078,544
3257,38.9226,-77.0374,632
3258,38.9269,-77.0404,606
3259,38.8999,-76.9974,594
3260,38.9184,-77.0401,681
3261,38.9358,-77.0819,497
3262,38.8756,-77.0078,544
3263,38.8775,-77.0163,556
3264,38.9363,-77.0739,496
3265,38.9351,-77.0339,611
3266,38.9002,-77.0519,581
3267,38.9109,-77.0041,579
3268,38.9229,-77.074,493
3269,38.9358,-77.0819,497
3270,38.9073,-76.9981,584
3271,38.9196,-77.0457,614
3272,38.9109,-77.0041,579
3273,38.919,-77.0354,703
3274,38.9651,-77.0354,477
3275,38.9047,-77.0519,592
3276,38.9072,-77.0829,393
3277,38.9052,-77.0243,638
3278,38.9062,-77.0585,1281
3279,38.9147,-77.0263,1323
3280,38.9185,-77.0242,676
3281,38.9195,-77.0461,614
3282,38.9065,-77.0332,650
3283,38.9179,-77.0361,1320
3284,38.9047,-77.0519,592
3285,38.9088,-77.0485,590
3286,38.9069,-77.0507,600
3287,38.8752,-77.0063,535
3288,38.9465,-77.0663,521
3289,38.907,-77.0324,654
3290,38.9185,-77.0399,681
3291,38.9052,-77.0063,603
3292,38.9223,-77.0393,629
3293,38.8803,-77.0065,519
3294,38.9215,-77.081,501
3295,38.9184,-77.0401,681
3296,38.9008,-77.0169,630
3297,38.9069,-77.0342,664
3298,38.8803,-77.0065,519
3299,38.9207,-77.0316,698
3300,38.8795,-77.0046,538
3301,38.9485,-77.0652,526
3302,38.9047,-77.0519,592
3303,38.8752,-77.0063,535
3304,38.875,-77.0084,545
3305,38.902,-76.9799,643
3306,38.9069,-77.0507,600
3307,38.9041,-77.0174,662
3308,38.8811,-76.9987,510
3309,38.8795,-77.0056,534
3310,38.9065,-77.0355,653
3311,38.9355,-77.054,525
3312,38.9215,-77.0439,628
3313,38.9103,-77.0558,573
3314,38.9437,-77.0612,543
3315,38.9058,-77.0299,656
3316,38.8811,-76.9987,510
3317,38.8999,-76.9974,594
3318,38.9175,-77.0682,490
3319,38.8964,-77.0469,479
3320,38.8756,-77.0078,544
3321,38.9285,-77.0336,705
3322,38.9074,-77.0492,599
3323,38.9251,-77.077,491
3324,38.8998,-77.0334,568
3325,38.916,-77.0483,605
3326,38.9299,-77.0556,555
3327,38.9008,-77.0169,630
3328,38.9071,-77.0454,586
3329,38.9462,-77.0642,521
3330,38.9389,-77.024,1245
3331,38.9058,-77.0299,656
3332,38.9265,-77.0294,695
3333,38.9175,-77.0682,490
3334,38.8752,-77.0063,535
3335,38.9008,-77.0169,630
3336,38.9052,-77.0063,603
3337,38.9215,-77.081,501
3338,38.9073,-76.9981,584
3339,38.8997,-76.9942,598
3340,38.9065,-77.0355,653
3341,38.8788,-77.0211,536
3342,38.9165,-77.0232,669
3343,38.9363,-77.0324,1315
3344,38.9164,-77.0313,692
3345,38.9362,-77.0557,524
3346,38.9041,-77.0174,662
3347,38.904,-77.0483,591
3348,38.8775,-77.0163,556
3349,38.9047,-77.0519,592
3350,38.897,-77.0458,480
3351,38.9073,-76.9981,584
3352,38.8803,-77.0065,519
3353,38.8784,-77.0183,547
3354,38.9529,-77.069,523
3355,38.8791,-77.0134,552
3356,38.9529,-77.069,523
3357,38.9175,-77.0682,490
3358,38.9047,-77.0519,592
3359,38.9581,-77.0024,463
3360,38.9322,-77.0294,693
3361,38.9069,-77.0342,664
3362,38.8953,-76.9832,658
3363,38.9223,-77.0758,493
3364,38.9358,-77.0819,497
3365,38.9135,-76.9852,1172
3366,38.902,-76.9799,643
3367,38.9528,-77.0162,569
3368,38.929,-77.0259,1310
3369,38.919,-77.0354,703
3370,38.9485,-77.0652,526
3371,38.9504,-77.0594,526
3372,38.9035,-77.0177,663
3373,38.919,-77.0354,703
3374,38.9065,-77.0332,650
3375,38.8795,-77.0046,538
3376,38.8768,-77.0157,560
3377,38.9054,-76.9752,1164
3378,38.9267,-77.0386,615
3379,38.8982,-76.9739,1207
3380,38.915,-77.0446,690
3381,38.9069,-77.0507,600
3382,38.9172,-77.0337,686
3383,38.9104,-77.0222,672
3384,38.8756,-77.0078,544
3385,38.9074,-77.0492,599
3386,38.8803,-77.0065,519
3387,38.8997,-76.9942,598
3388,38.9175,-77.0682,490
3389,38.9089,-77.0809,393
3390,38.8796,-77.0049,537
3391,38.8999,-76.9974,594
3392,38.9034,-77.0159,639
3393,38.905,-77.029,657
3394,38.9041,-77.0174,662
3395,38.912,-77.016,1285
3396,38.9065,-77.0355,653
3397,38.8999,-76.9974,594
3398,38.9248,-77.1019,1078
3399,38.924,-77.0531,540
3400,38.9295,-77.0237,1311
3401,38.9004,-77.0183,621
3402,38.9211,-77.0321,697
3403,38.8768,-77.0157,560
3404,38.9124,-77.0316,642
3405,38.9225,-77.0384,629
3406,38.9556,-77.0203,570
3407,38.9216,-77.037,633
3408,38.9461,-77.0058,482
3409,38.9124,-77.0316,642
3410,38.938,-77.0604,515
3411,38.916,-77.0483,605
3412,38.9103,-77.0086,660
3413,38.9044,-77.0251,637
3414,38.8817,-77.0165,564
3415,38.9261,-77.0378,617
3416,38.9035,-77.0177,663
3417,38.8788,-77.0211,536
3418,38.8797,-77.0141,551
3419,38.8775,-77.0163,556
3420,38.9002,-77.0519,581
3421,38.9017,-77.0031,596
3422,38.9052,-77.0063,603
3423,38.9028,-77.0518,582
3424,38.9103,-77.0086,660
3425,38.9428,-77.0611,542
3426,38.8784,-77.0183,547
3427,38.8964,-77.0469,479
3428,38.9377,-77.0361,1263
3429,38.8784,-77.0183,547
3430,38.9004,-77.0183,621
3431,38.9163,-77.0322,691
3432,38.9109,-77.0041,579
3433,38.902,-76.9799,643
3434,38.9175,-77.0682,490
3435,38.8756,-77.0078,544
3436,38.9312,-77.0248,688
3437,38.8743,-77.0008,485
3438,38.9293,-77.0734,507
3439,38.9226,-77.0374,632
3440,38.9103,-77.0086,660
3441,38.8742,-77.0003,484
3442,38.9428,-77.0611,542
3443,38.8797,-77.0141,551
3444,38.8999,-76.9974,594
3445,38.9358,-77.0819,497
3446,38.904,-77.0483,591
3447,38.9228,-77.0307,706
3448,38.9184,-77.0401,681
3449,38.9215,-77.0439,628
3450,38.9065,-77.0527,580
3451,38.9103,-77.0558,573
3452,38.9226,-77.0374,632
3453,38.9428,-77.0611,542
3454,38.9028,-77.0518,582
3455,38.8999,-76.9974,594
3456,38.9529,-77.069,523
3457,38.9343,-77.072,495
3458,38.9004,-77.0183,621
3459,38.9109,-77.0041,579
3460,38.9165,-77.0232,669
3963,38.8994,-77.0217,1237
3461,38.9041,-77.0174,662
3462,38.9505,-77.0074,504
3463,38.9028,-77.0054,593
3464,38.8775,-77.0163,556
3465,38.9428,-77.0611,542
3466,38.8775,-77.0163,556
3467,38.9215,-77.0439,628
3468,38.8791,-77.0134,552
3469,38.9293,-77.0734,507
3470,38.8756,-77.0078,544
3471,38.9069,-77.0342,664
3472,38.9109,-77.0041,579
3473,38.9581,-77.0024,463
3474,38.9504,-77.0665,529
3475,38.8752,-77.0063,535
3476,38.9033,-77.0159,639
3477,38.8775,-77.0163,556
3478,38.9196,-77.0457,614
3479,38.897,-77.0458,480
3480,38.9412,-77.002,483
3481,38.9358,-77.0819,497
3482,38.9312,-77.0248,688
3483,38.939,-77.0611,515
3484,38.9109,-77.0041,579
3485,38.9023,-77.0175,648
3486,38.9172,-77.0337,686
3487,38.8803,-77.0065,519
3488,38.8712,-77.0067,486
3489,38.9285,-77.0336,705
3490,38.903,-77.0133,1239
3491,38.9335,-77.0818,498
3492,38.8803,-77.0065,519
3493,38.8768,-77.0157,560
3494,38.8991,-77.0192,618
3495,38.9078,-77.034,667
3496,38.8803,-77.0065,519
3497,38.8795,-77.0056,534
3498,38.8996,-77.0157,622
3499,38.8742,-77.0003,484
3500,38.9002,-77.0519,581
3501,38.8752,-77.0063,535
3502,38.9312,-77.0248,688
3503,38.8996,-77.0157,622
3504,38.9227,-77.0292,699
3505,38.9165,-77.0232,669
3506,38.9066,-77.0301,651
3507,38.9069,-77.0342,664
3508,38.9299,-77.0318,701
3509,38.9004,-77.001,597
3510,38.9113,-77.037,684
3511,38.9042,-77.0286,645
3512,38.9358,-77.0819,497
3513,38.9358,-77.0819,497
3514,38.8752,-77.0063,535
3515,38.924,-77.0531,540
3516,38.9066,-77.0301,651
3517,38.9363,-77.0739,496
3518,38.9333,-77.0567,541
3519,38.9184,-77.0232,677
3520,38.8803,-77.0065,519
3521,38.8712,-77.0067,486
3522,38.9529,-77.0682,522
3523,38.8756,-77.0078,544
3524,38.8742,-77.0003,484
3525,38.8803,-77.0065,519
3526,38.9437,-77.0612,543
3527,38.9165,-77.0232,669
3528,38.9528,-77.0162,569
3529,38.8768,-77.0157,560
3530,38.9071,-77.0454,586
3531,38.8803,-77.0065,519
3532,38.9109,-77.0041,579
3533,38.8756,-77.0078,544
3534,38.8999,-76.9974,594
3535,38.8752,-77.0063,535
3536,38.905,-77.029,657
3537,38.9327,-77.0721,494
3538,38.9215,-77.081,501
3539,38.931,-77.037,610
3540,38.9028,-77.0518,582
3541,38.9066,-77.0292,651
3542,38.9187,-77.0361,702
3543,38.9028,-77.0518,582
3544,38.9103,-77.0086,660
3545,38.9109,-77.0041,579
3546,38.8999,-76.9974,594
3547,38.9106,-77.0348,1302
3548,38.9226,-77.0442,619
3549,38.9168,-77.013,671
3550,38.9241,-77.0306,706
3551,38.8919,-77.0027,1177
3552,38.9004,-77.0183,621
3553,38.9041,-76.9835,626
3554,38.886,-76.9819,577
3555,38.9438,-77.0065,482
3556,38.8744,-77.0145,546
3557,38.8906,-77.0027,572
3558,38.8804,-76.9959,1159
3559,38.8919,-77.0027,1177
3560,38.9168,-77.039,1308
3561,38.9657,-77.0279,476
3562,38.9238,-77.0405,620
3563,38.9667,-77.0344,477
3564,38.9292,-77.0301,1304
3565,38.9234,-77.0308,706
3566,38.9277,-77.034,704
3567,38.9309,-77.0391,609
3568,38.8958,-76.976,658
3569,38.9128,-77.0046,579
3570,38.9254,-77.1014,1078
3571,38.8754,-77.0157,1196
3572,38.9051,-76.9793,1229
3573,38.922,-77.0119,1235
3574,38.9245,-77.0306,1247
3575,38.9154,-77.0438,690
3576,38.9335,-77.0818,498
3577,38.8959,-76.9815,658
3578,38.9173,-77.0474,604
3579,38.9027,-76.9803,643
3580,38.9777,-77.0262,473
3581,38.9209,-77.08,501
3582,38.9299,-77.0311,1304
3583,38.9121,-77.0111,1324
3584,38.9094,-77.0324,644
3585,38.9203,-77.0287,694
3964,38.8992,-76.9886,1219
3586,38.9367,-77.0221,673
3587,38.926,-77.103,1078
3588,38.912,-77.0373,684
3589,38.9221,-77.0369,633
3590,38.905,-76.9814,665
3591,38.8804,-76.9959,1159
3592,38.8995,-76.9772,659
3593,38.8803,-77.0171,563
3594,38.9692,-77.033,1090
3595,38.9366,-77.0596,515
3596,38.9088,-76.9831,1214
3597,38.9084,-77.0464,1252
3598,38.9158,-77.0428,1309
3599,38.9114,-77.0413,685
3600,38.8984,-76.9774,659
3601,38.9521,-77.0301,1227
3602,38.9307,-77.0564,555
3603,38.913,-77.0267,1317
3604,38.8775,-77.0163,556
3605,38.8775,-77.0163,556
3606,38.8775,-77.0163,556
3607,38.8775,-77.0163,556
3608,38.9358,-77.0819,497
3609,38.901,-77.0159,631
3610,38.8964,-77.0105,470
3611,38.9184,-77.0232,677
3612,38.9225,-77.0435,619
3613,38.9075,-77.0493,599
3614,38.878,-77.0055,531
3615,38.9058,-77.0266,1254
3616,38.875,-77.0084,545
3617,38.9185,-77.0248,676
3618,38.9215,-77.0439,628
3619,38.936,-76.9908,557
3620,38.8991,-77.0192,618
3621,38.9058,-77.0299,656
3622,38.8795,-77.0056,534
3623,38.9267,-77.0386,615
3624,38.9171,-77.0227,670
3625,38.929,-77.0543,554
3626,38.9041,-77.0174,662
3627,38.9359,-77.0737,502
3628,38.9184,-77.0231,677
3629,38.875,-77.0084,545
3630,38.902,-76.9799,643
3631,38.8752,-77.0063,535
3632,38.9327,-77.0721,494
3633,38.9047,-77.0519,592
3634,38.9065,-77.0527,580
3635,38.9131,-77.0169,678
3636,38.9047,-77.0519,592
3637,38.8759,-77.0086,539
3638,38.9379,-77.0239,635
3639,38.8756,-77.0078,544
3640,38.9052,-77.0063,603
3641,38.8712,-77.0067,486
3642,38.9251,-77.077,491
3643,38.9034,-77.0159,639
3644,38.9047,-77.0519,592
3645,38.8759,-77.0086,539
3646,38.9742,-77.0161,459
3647,38.9565,-77.0703,505
3965,38.896,-77.0213,575
3648,38.9529,-77.069,523
3649,38.9227,-77.0292,699
3650,38.9227,-77.0292,699
3651,38.905,-77.029,657
3652,38.8756,-77.0078,544
3653,38.9035,-77.0177,663
3654,38.9227,-77.0292,699
3655,38.8988,-77.0196,618
3656,38.9342,-77.0246,682
3657,38.8996,-77.0157,622
3658,38.9004,-77.0183,621
3659,38.8759,-77.0165,1197
3660,38.9447,-77.0061,482
3661,38.899,-76.9815,1221
3662,38.9099,-77.033,644
3663,38.9052,-77.0063,603
3664,38.9215,-77.081,501
3665,38.9008,-77.0169,630
3666,38.8734,-77.0154,546
3667,38.913,-77.0267,1317
3668,38.915,-77.0446,690
3669,38.9581,-77.0024,463
3670,38.9225,-77.0384,629
3671,38.9079,-77.0336,1259
3672,38.9226,-77.0399,629
3673,38.875,-77.0084,545
3674,38.902,-76.9799,643
3675,38.9275,-77.0542,550
3676,38.9269,-77.0404,606
3677,38.8997,-76.9942,598
3678,38.8756,-77.0078,544
3679,38.9229,-77.074,493
3680,38.9207,-77.0316,698
3681,38.9109,-77.0041,579
3682,38.8784,-77.0183,547
3683,38.9041,-77.0174,662
3684,38.9109,-77.0403,685
3685,38.8784,-77.0183,547
3686,38.924,-77.0531,540
3687,38.8743,-77.0008,485
3688,38.9339,-76.9877,1182
3689,38.8815,-77.0193,1188
3690,38.8794,-76.9928,513
3691,38.9274,-77.052,548
3692,38.9155,-77.0197,674
3693,38.8794,-76.9928,513
3694,38.9215,-77.0444,627
3695,38.8818,-77.0217,536
3696,38.9339,-76.9877,1182
3697,38.9242,-77.0338,1269
3698,38.9309,-77.0303,1305
3699,38.955,-76.9979,464
3700,38.9143,-77.0423,689
3701,38.955,-76.9979,464
3702,38.9285,-77.0388,1257
3703,38.8815,-77.0193,1188
3704,38.9051,-76.9977,583
3705,38.939,-77.0193,601
3706,38.9475,-77.0256,574
3707,38.9143,-77.0423,689
3708,38.9143,-77.0423,689
3709,38.9302,-76.9956,561
3710,38.9339,-76.9877,1182
3711,38.9194,-77.0331,696
3712,38.9216,-77.0444,627
3713,38.9362,-77.0342,612
3714,38.9194,-77.0331,696
3715,38.87,-76.9697,1008
3716,38.9475,-77.0256,574
3717,38.886,-76.9774,578
3718,38.9326,-77.0252,1292
3719,38.9042,-77.0286,645
3720,38.8702,-76.9805,419
3721,38.9154,-77.0146,1278
3722,38.926,-77.0309,707
3723,38.9215,-77.0444,627
3724,38.8794,-76.9928,513
3725,38.9058,-77.0085,603
3726,38.9446,-77.0713,521
3727,38.9274,-77.052,548
3728,38.9069,-77.0273,647
3729,38.8859,-76.9775,578
3730,38.8794,-76.9928,513
3731,38.9009,-76.994,598
3732,38.927,-77.0292,695
3733,38.9134,-77.0173,678
3734,38.9079,-77.0273,640
3735,38.9012,-76.9872,623
3736,38.9058,-77.0085,603
3737,38.9262,-77.024,708
3738,38.8794,-76.9929,513
3739,38.9079,-77.0273,640
3740,38.9308,-76.9959,561
3741,38.9176,-77.0246,1322
3742,38.8794,-76.9929,513
3743,38.9183,-77.0099,652
3744,38.9587,-77.0235,570
3745,38.8972,-76.9772,658
3746,38.908,-77.0633,1222
3747,38.8759,-77.0165,1197
3748,38.9365,-77.0342,612
3749,38.9188,-77.0002,576
3750,38.927,-77.0273,1262
3751,38.8816,-76.992,514
3752,38.9165,-77.0404,681
3753,38.9166,-77.0032,576
3754,38.8959,-76.9873,1195
3755,38.9042,-77.0011,1194
3756,38.9272,-76.9955,562
3757,38.9118,-77.0038,579
3758,38.8759,-77.0086,539
3759,38.8964,-77.0251,575
3760,38.963,-77.0154,1142
3761,38.8967,-77.0469,479
3762,38.9005,-77.0155,631
3763,38.8754,-76.9641,414
3764,38.9213,-77.0733,493
3765,38.9285,-77.0071,471
3766,38.9234,-76.9913,1170
3767,38.9047,-76.9812,665
3768,38.9199,-77.042,1287
3769,38.9308,-76.9959,561
3770,38.9058,-77.0275,646
3771,38.9343,-77.072,495
3772,38.9172,-77.0337,686
3773,38.9088,-77.0327,644
3774,38.9065,-77.0355,653
3775,38.9075,-77.0323,655
3776,38.897,-77.0458,480
3777,38.9066,-77.0301,651
3778,38.924,-77.0531,540
3779,38.8999,-76.9974,594
3780,38.9358,-77.0819,497
3781,38.8803,-77.0065,519
3782,38.9014,-77.053,587
3783,38.9529,-77.0682,522
3784,38.9103,-77.0086,660
3785,38.9065,-77.0355,653
3786,38.902,-76.9799,643
3787,38.9329,-77.0345,1273
3788,38.9362,-77.0557,524
3789,38.9047,-77.0519,592
3790,38.8878,-76.9817,577
3791,38.8791,-77.0134,552
3792,38.8768,-77.0156,559
3793,38.8768,-77.0157,560
3794,38.9184,-77.0232,677
3795,38.9187,-77.0361,702
3796,38.925,-77.0318,706
3797,38.9172,-77.0337,686
3798,38.9052,-77.0063,603
3799,38.9285,-77.0336,705
3800,38.9251,-77.077,491
3801,38.9359,-77.0737,502
3802,38.9052,-77.0063,603
3803,38.907,-77.0659,532
3804,38.9041,-77.0174,662
3805,38.8996,-77.0157,622
3806,38.9185,-77.0248,676
3807,38.9008,-77.0169,630
3808,38.878,-77.0055,531
3809,38.9465,-77.0663,521
3810,38.917,-77.0472,604
3811,38.8991,-77.0192,618
3812,38.9124,-77.0316,642
3813,38.9069,-77.0507,600
3814,38.9095,-77.0484,589
3815,38.8768,-77.0157,560
3816,38.9184,-77.0232,677
