listing_db_id,latitude,longitude,price,aqi,nwi_score,nearest_bus_stop_miles,nearby_bus_stops,nearby_parks,nearest_park_miles
1,38.929782,-76.990611,2700,45,16.5,0.01,171,4,0.35
2,38.957134,-77.027605,2100,45,14.5,0.06,136,1,0.57
3,38.873441,-77.01545,1895,45,13.0,0.06,58,1,0.46
4,38.90716,-77.082872,1998,45,12.7,0.08,47,0,2.76
5,38.929726,-76.990505,3450,45,16.5,0.02,173,4,0.34
6,38.902526,-76.974406,1399,45,11.0,0.08,101,3,0.25
7,38.922605,-77.043993,2175,45,17.3,0.04,149,2,0.83
8,38.938797,-76.99482,1795,45,18.3,0.09,146,1,0.98
9,38.909409,-77.019189,3995,45,18.0,0.01,221,4,0.22
10,38.880287,-77.017126,2795,45,13.5,0.04,82,1,0.36
11,38.932627,-77.038482,2420,45,14.0,0.04,125,2,0.18
12,38.956199,-77.020786,2295,45,17.5,0.04,141,0,0.93
13,38.965173,-77.031399,3595,45,12.8,0.12,131,1,0.7
14,38.91201,-77.037415,2246,45,15.7,0.04,203,2,0.48
15,38.895459,-76.980485,4095,45,13.8,0.06,124,3,0.56
16,38.90716,-77.082872,3470,45,12.7,0.08,47,0,2.76
17,38.93047,-77.058273,1595,45,15.5,0.1,83,0,1.08
18,38.8993046,-76.97712120000001,1995,45,15.8,0.04,113,3,0.47
19,38.932627,-77.038482,2420,45,14.0,0.04,125,2,0.18
20,38.932627,-77.038482,2833,45,14.0,0.04,125,2,0.18
21,38.908581,-76.983734,1950,45,17.3,0.07,126,1,0.82
22,38.932247,-77.029449,1150,45,14.2,0.07,164,3,0.63
23,38.924915,-76.990173,1700,45,15.0,0.05,173,4,0.08
24,38.902787,-77.018313,2850,45,16.7,0.05,235,2,0.19
25,38.906234,-76.98566,1828,45,11.5,0.1,136,2,0.74
26,38.879508,-77.016563,2700,45,13.5,0.05,74,1,0.36
27,38.904762,-76.983742,2300,45,14.2,0.07,131,2,0.76
28,38.923756,-77.040527,2895,45,16.7,0.02,152,3,0.74
29,38.9334041,-77.0338607,2000,45,15.5,0.07,155,2,0.38
30,38.898216,-76.981199,1700,45,14.5,0.12,141,3,0.67
31,38.897617,-76.990791,3200,45,15.0,0.05,149,3,0.29
32,38.933433,-77.034635,1700,45,15.5,0.09,152,2,0.34
33,38.923927,-76.99271,3700,45,15.0,0.12,158,4,0.08
34,38.91214,-77.036062,3400,45,14.8,0.03,218,2,0.52
35,38.97752,-77.018265,1995,45,17.7,0.12,86,0,1.8
36,38.897617,-76.990791,2600,45,15.0,0.05,149,3,0.29
37,38.897617,-76.990791,5250,45,15.0,0.05,149,3,0.29
38,38.920641,-76.986895,3395,45,15.2,0.12,155,4,0.22
39,38.907999,-77.041368,2650,45,14.7,0.06,195,2,0.15
40,38.921093,-77.009377,4195,45,9.5,0.03,144,3,0.42
41,38.904045,-77.00108,4250,45,17.8,0.11,143,3,0.34
42,38.958608,-76.993787,3050,45,13.0,0.08,121,0,1.8
1498,38.881889,-77.015007,1750,45,14.5,0.13,84,1,0.52
43,38.900965,-77.015924,2395,45,16.5,0.1,211,2,0.35
44,38.910946,-77.040276,1995,45,16.8,0.13,196,1,0.36
45,38.928951,-77.020638,3495,45,12.5,0.04,150,2,0.65
46,38.934115,-77.032426,3100,45,18.2,0.03,163,2,0.45
47,38.950159,-77.022311,4195,45,14.5,0.14,159,0,0.96
48,38.922169,-77.08109,1996,45,14.0,0.04,84,0,1.77
49,38.87315,-76.973289,1750,45,14.0,0.05,89,1,0.13
50,38.891876,-77.002663,1882,45,15.7,0.18,115,2,0.57
51,38.933048,-77.029404,2450,45,14.2,0.09,164,3,0.62
52,38.905834,-76.975502,4000,45,13.7,0.15,97,3,0.38
53,38.873441,-77.01545,2195,45,13.0,0.06,58,1,0.46
54,38.909386,-77.032372,3795,45,14.7,0.02,241,5,0.55
55,38.947838,-77.016731,1900,45,13.0,0.06,146,0,1.3
56,38.905008,-76.981417,1750,45,17.3,0.09,124,1,0.65
57,38.916103,-77.016182,3625,45,15.5,0.06,176,4,0.27
58,38.873119,-77.012627,2467,45,15.5,0.02,54,1,0.6
59,38.915848,-77.012619,1550,45,14.8,0.01,162,3,0.37
60,38.921315,-76.986561,2495,45,15.2,0.13,163,3,0.21
61,38.921206,-77.045091,3800,45,17.3,0.11,155,1,0.94
62,38.877481,-77.016322,3185,45,15.8,0.07,68,1,0.33
63,38.877481,-77.016322,2255,45,15.8,0.07,68,1,0.33
25757,37.750671,-81.141441,1800,49,6.5,218.99,0,0,222.3
64,38.877481,-77.016322,2310,45,15.8,0.07,68,1,0.33
65,38.877481,-77.016322,2220,45,15.8,0.07,68,1,0.33
66,38.877481,-77.016322,1885,45,15.8,0.07,68,1,0.33
67,38.877481,-77.016322,2375,45,15.8,0.07,68,1,0.33
68,38.877481,-77.016322,2475,45,15.8,0.07,68,1,0.33
69,38.877481,-77.016322,2400,45,15.8,0.07,68,1,0.33
70,38.877481,-77.016322,3315,45,15.8,0.07,68,1,0.33
71,38.877481,-77.016322,3260,45,15.8,0.07,68,1,0.33
72,38.929908,-77.029228,4295,45,13.3,0.07,165,3,0.66
73,38.918961,-77.009441,4700,45,9.5,0.03,148,4,0.41
74,38.905432,-77.018041,2100,45,14.5,0.18,237,2,0.27
75,38.92873,-77.019688,3695,45,12.5,0.02,149,2,0.62
76,38.877481,-77.016322,2375,45,15.8,0.07,68,1,0.33
77,38.877481,-77.016322,3415,45,15.8,0.07,68,1,0.33
78,38.877481,-77.016322,3410,45,15.8,0.07,68,1,0.33
79,38.877481,-77.016322,1900,45,15.8,0.07,68,1,0.33
80,38.907003,-77.032375,3096,45,14.7,0.02,253,4,0.5
81,38.927136,-77.034279,1750,45,15.7,0.07,173,3,0.61
82,38.900965,-77.015924,3300,45,16.5,0.1,211,2,0.35
83,38.892791,-76.97648,1875,45,15.3,0.06,100,3,0.31
84,38.901527,-77.000994,1850,45,17.8,0.05,133,2,0.19
1540,38.910919,-77.004097,1887,45,14.0,0.12,158,2,0.55
85,38.938941,-77.033517,1999,45,13.7,0.04,156,2,0.46
86,38.933538,-77.081833,3664,45,10.5,0.1,102,0,1.16
87,38.903465,-76.997766,4000,45,14.3,0.07,140,2,0.27
88,38.908546,-77.067604,12000,45,16.3,0.06,95,0,1.42
89,38.917707,-77.036929,2150,45,15.2,0.04,179,2,0.6
90,38.927136,-77.034279,3200,45,15.7,0.07,173,3,0.61
91,38.926579,-77.034744,1995,45,15.7,0.07,171,3,0.63
92,38.900741,-76.992298,1500,45,16.5,0.06,145,2,0.22
93,38.902289,-77.017461,2693,45,16.5,0.06,220,2,0.24
94,38.920669,-77.031495,2453,45,13.8,0.02,195,2,0.28
95,38.923632,-77.043096,2600,45,17.7,0.05,141,2,0.75
96,38.907003,-77.032375,2377,45,14.7,0.02,253,4,0.5
97,38.902289,-77.017461,2498,45,16.5,0.06,220,2,0.24
98,38.916316,-77.049224,3600,45,17.8,0.16,140,1,0.83
99,38.902289,-77.017461,2698,45,16.5,0.06,220,2,0.24
100,38.929912,-77.08303,1795,45,15.8,0.02,88,0,1.38
101,38.881067,-77.016571,2595,45,13.5,0.06,81,1,0.42
102,38.927171,-77.033863,2300,45,15.7,0.05,176,3,0.6
103,38.919482,-77.012874,1475,45,15.0,0.11,155,4,0.23
104,38.962233,-77.019513,4195,45,13.5,0.03,139,0,1.07
105,38.902208,-77.027837,3500,45,17.3,0.06,229,4,0.32
106,38.95847,-77.014041,3100,45,14.0,0.15,138,0,1.3
107,38.929178,-77.025929,1895,45,17.0,0.04,171,2,0.59
108,38.890481,-77.00139,4250,45,15.7,0.23,116,3,0.64
109,38.890342,-77.00328,3950,45,15.7,0.22,119,2,0.68
110,38.910772,-77.036122,5000,45,14.8,0.02,224,3,0.45
111,38.915853,-77.020224,1100,45,17.7,0.04,190,4,0.27
112,38.933538,-77.081833,2385,45,10.5,0.1,102,0,1.16
113,38.933538,-77.081833,2600,45,10.5,0.1,102,0,1.16
114,38.931746,-77.037678,1763,45,16.8,0.04,137,2,0.25
115,38.907361,-77.068666,12250,45,17.8,0.05,89,0,1.47
116,38.900443,-77.0183,2452,45,16.5,0.04,225,2,0.26
117,38.933538,-77.081833,2529,45,10.5,0.1,102,0,1.16
118,38.932728,-77.072136,2022,45,16.8,0.06,119,1,0.9
119,38.902289,-77.017461,2688,45,16.5,0.06,220,2,0.24
120,38.933538,-77.081833,2429,45,10.5,0.1,102,0,1.16
121,38.933538,-77.081833,2445,45,10.5,0.1,102,0,1.16
122,38.910284,-77.036138,3799,45,14.8,0.04,227,3,0.42
123,38.947855,-76.994614,2700,45,12.3,0.15,146,0,1.24
124,38.900443,-77.0183,3471,45,16.5,0.04,225,2,0.26
125,38.890342,-77.00328,3950,45,15.7,0.22,119,2,0.68
126,38.881048,-76.989788,1595,45,18.0,0.1,93,1,0.15
127,38.902289,-77.017461,3712,45,16.5,0.06,220,2,0.24
128,38.906547,-77.034375,4504,45,14.7,0.13,238,4,0.39
129,38.902797,-76.97833,3095,45,15.5,0.03,122,3,0.46
130,38.912861,-77.044105,2595,45,17.5,0.06,172,1,0.5
131,38.908848,-77.049115,3780,45,15.8,0.06,154,1,0.46
132,38.900443,-77.0183,2502,45,16.5,0.04,225,2,0.26
133,38.933538,-77.081833,2465,45,10.5,0.1,102,0,1.16
134,38.922852,-77.033217,3695,45,16.3,0.08,188,2,0.4
135,38.933538,-77.081833,2670,45,10.5,0.1,102,0,1.16
136,38.885532,-76.981397,2425,45,14.7,0.05,95,2,0.48
137,38.920482,-77.012444,2650,45,15.0,0.13,151,4,0.25
138,38.933538,-77.081833,2285,45,10.5,0.1,102,0,1.16
139,38.922083,-77.081664,1725,45,14.0,0.07,83,0,1.79
140,38.881048,-76.989788,2500,45,18.0,0.1,93,1,0.15
141,38.952958,-77.015616,3995,45,16.3,0.17,149,0,1.24
142,38.902289,-77.017461,2450,45,16.5,0.06,220,2,0.24
143,38.907071,-77.014887,2600,45,14.5,0.02,209,3,0.49
144,38.894984,-77.021175,2650,45,18.3,0.08,202,2,0.55
145,38.901527,-77.000994,3250,45,17.8,0.05,133,2,0.19
146,38.901527,-77.000994,1880,45,17.8,0.05,133,2,0.19
147,38.902289,-77.017461,3102,45,16.5,0.06,220,2,0.24
148,38.902289,-77.017461,2683,45,16.5,0.06,220,2,0.24
149,38.902289,-77.017461,2673,45,16.5,0.06,220,2,0.24
150,38.902289,-77.017461,3122,45,16.5,0.06,220,2,0.24
151,38.933538,-77.081833,2370,45,10.5,0.1,102,0,1.16
152,38.933538,-77.081833,2395,45,10.5,0.1,102,0,1.16
153,38.909885,-77.038968,2800,45,16.8,0.02,203,2,0.31
154,38.933538,-77.081833,4015,45,10.5,0.1,102,0,1.16
155,38.906087,-76.989169,1600,45,11.5,0.07,136,2,0.61
156,38.933538,-77.081833,3770,45,10.5,0.1,102,0,1.16
157,38.913283,-77.064029,2550,45,17.7,0.17,104,0,1.32
158,38.90298,-77.049361,3050,45,16.2,0.07,146,1,0.47
159,38.913751,-77.015362,2700,45,17.7,0.01,185,4,0.34
160,38.89055,-77.001382,4250,45,15.7,0.24,116,3,0.64
161,38.925262,-76.979754,2995,45,15.0,0.04,140,4,0.37
162,38.91437,-77.015255,1500,45,17.7,0.05,182,4,0.4
163,38.949942,-77.066269,2010,45,13.3,0.03,101,1,0.35
164,38.917576,-77.042732,2850,45,13.7,0.06,156,1,0.81
165,38.89071,-77.001548,4250,45,15.7,0.23,118,3,0.63
166,38.92118,-77.044633,3800,45,17.3,0.1,157,1,0.94
167,38.901527,-77.000994,1920,45,17.8,0.05,133,2,0.19
168,38.962354,-77.072564,3065,45,16.8,0.1,115,1,0.24
169,38.902289,-77.017461,2475,45,16.5,0.06,220,2,0.24
170,38.901527,-77.000994,1710,45,17.8,0.05,133,2,0.19
171,38.890335,-77.003237,4450,45,15.7,0.22,119,2,0.68
172,38.915557,-77.019869,1250,45,17.7,0.01,193,4,0.25
173,38.901527,-77.000994,2245,45,17.8,0.05,133,2,0.19
174,38.904788,-77.025725,1875,45,18.3,0.08,258,3,0.24
175,38.949942,-77.066269,2515,45,13.3,0.03,101,1,0.35
176,38.958178,-77.025649,4542,45,14.8,0.13,140,1,0.68
177,38.902289,-77.017461,2688,45,16.5,0.06,220,2,0.24
178,38.877481,-77.016322,3395,45,15.8,0.07,68,1,0.33
179,38.903416,-77.017746,2430,45,16.7,0.09,230,2,0.23
180,38.933538,-77.081833,2465,45,10.5,0.1,102,0,1.16
181,38.919848,-77.041428,2000,45,16.5,0.05,162,1,0.97
182,38.907003,-77.032375,3267,45,14.7,0.02,253,4,0.5
183,38.902289,-77.017461,2518,45,16.5,0.06,220,2,0.24
184,38.877481,-77.016322,2305,45,15.8,0.07,68,1,0.33
185,38.900443,-77.0183,3686,45,16.5,0.04,225,2,0.26
186,38.902289,-77.017461,2658,45,16.5,0.06,220,2,0.24
187,38.902289,-77.017461,2530,45,16.5,0.06,220,2,0.24
188,38.896854,-77.045959,2510,45,16.8,0.06,122,2,0.67
189,38.935844,-77.081871,2025,45,11.2,0.04,104,0,1.06
190,38.935844,-77.081871,2096,45,11.2,0.04,104,0,1.06
191,38.926666,-77.038605,1870,45,14.5,0.08,146,3,0.55
192,38.910919,-77.004097,1937,45,14.0,0.12,158,2,0.55
193,38.943722,-77.061241,2607,45,11.8,0.09,66,1,0.27
194,38.935844,-77.081871,1793,45,11.2,0.04,104,0,1.06
195,38.900784,-77.016937,2392,45,16.5,0.07,211,2,0.31
196,38.875164,-77.006271,4061,45,17.8,0.09,66,0,0.89
197,38.932728,-77.072136,2479,45,16.8,0.06,119,1,0.9
198,38.910919,-77.004097,2035,45,14.0,0.12,158,2,0.55
199,38.90517,-77.006294,2674,45,17.8,0.14,155,3,0.57
200,38.927567,-77.006165,2187,45,10.7,0.02,108,3,0.58
201,38.91724,-77.033684,4287,45,17.5,0.04,200,3,0.46
202,38.942833,-77.061111,2450,45,13.2,0.09,73,1,0.3
203,38.910355,-77.022186,1848,45,17.7,0.03,230,4,0.13
204,38.904102,-77.017403,2782,45,16.7,0.12,221,2,0.26
205,38.884689,-76.958511,1550,45,9.7,0.08,74,1,0.78
206,38.910309,-77.008553,3795,45,17.8,0.05,169,3,0.7
207,38.935863,-77.03698,2027,45,14.3,0.06,132,2,0.23
208,38.902828,-77.051842,1971,45,15.7,0.02,140,1,0.59
209,38.875622,-77.007805,3440,45,17.8,0.07,61,0,0.8
210,38.950413,-77.066544,1831,45,13.3,0.03,102,1,0.38
211,38.906921,-77.050743,3780,45,15.7,0.19,145,1,0.5
212,38.906509,-77.035507,2535,45,15.8,0.09,235,3,0.33
213,38.908566,-77.034256,4087,45,14.7,0.08,248,5,0.43
214,38.880337,-77.006493,2166,45,15.8,0.27,71,0,0.89
215,38.896996,-77.045799,2274,45,16.8,0.06,127,2,0.65
216,38.918381,-77.023216,2740,45,16.2,0.06,193,3,0.23
217,38.907059,-77.045364,2025,45,14.7,0.04,176,1,0.22
218,38.901981,-76.979874,2645,45,15.5,0.04,124,3,0.55
219,38.935844,-77.081871,2096,45,11.2,0.04,104,0,1.06
220,38.95285,-77.016182,2707,45,14.3,0.19,150,0,1.21
221,38.922646,-77.037392,2209,45,16.5,0.06,169,3,0.61
222,38.9529,-77.068192,1892,45,13.3,0.03,106,2,0.56
223,38.950451,-77.007439,1765,45,11.2,0.15,132,0,1.95
224,38.914276,-77.038185,3099,45,15.2,0.08,199,2,0.61
225,38.906879,-77.03418,3469,45,14.7,0.11,239,4,0.4
226,38.906502,-77.052681,2858,45,15.8,0.2,140,1,0.6
227,38.919609,-77.045685,1927,45,12.8,0.05,158,1,0.97
228,38.901974,-76.979866,3702,45,15.5,0.03,124,3,0.55
229,38.878433,-77.018265,2664,45,15.8,0.09,72,1,0.24
230,38.880337,-77.006493,4617,45,15.8,0.27,71,0,0.89
1769,38.882538,-76.995705,2965,45,18.5,0.06,91,1,0.33
231,38.899643,-77.015663,2998,45,16.5,0.08,193,2,0.4
232,38.916546,-77.023216,3315,45,18.3,0.06,187,4,0.33
233,38.874168,-77.00029,3250,45,17.8,0.15,82,1,0.84
234,38.921452,-77.081009,2670,45,12.8,0.08,87,0,1.81
235,38.906509,-77.035507,1891,45,15.8,0.09,235,3,0.33
236,38.952862,-77.068962,1796,45,14.2,0.03,108,2,0.57
237,38.88036,-77.006203,4677,45,15.8,0.26,71,0,0.91
238,38.93932,-77.037277,1899,45,11.2,0.06,124,2,0.29
239,38.912079,-77.041969,2195,45,17.5,0.13,176,1,0.43
240,38.962872,-77.07473,1815,45,17.7,0.03,106,1,0.16
241,38.948097,-77.066391,2499,45,13.8,0.02,101,1,0.22
242,38.89502,-76.977888,3500,45,13.8,0.12,111,3,0.41
243,38.878433,-77.018265,3703,45,15.8,0.09,72,1,0.24
244,38.874168,-77.00029,2225,45,17.8,0.15,82,1,0.84
245,38.878433,-77.018265,4343,45,15.8,0.09,72,1,0.24
246,38.935116,-77.033882,1665,45,14.7,0.06,152,2,0.38
247,38.923958,-77.053108,1866,45,14.3,0.04,96,0,0.98
248,38.916317,-77.032227,3621,45,16.7,0.04,210,3,0.44
249,38.904186,-77.028625,2889,45,17.3,0.11,250,4,0.37
250,38.938999,-77.061081,1799,45,11.8,0.04,78,1,0.49
251,38.901981,-76.979874,1617,45,15.5,0.04,124,3,0.55
252,38.910355,-77.022186,1998,45,17.7,0.03,230,4,0.13
253,38.879749,-77.014114,1624,45,14.5,0.11,74,1,0.49
254,38.909481,-77.048363,3363,45,16.3,0.02,160,1,0.45
255,38.902828,-77.005386,2503,45,17.8,0.02,137,2,0.43
256,38.921452,-77.081009,1949,45,12.8,0.08,87,0,1.81
257,38.91724,-77.033684,3034,45,17.5,0.04,200,3,0.46
258,38.908566,-77.034256,2476,45,14.7,0.08,248,5,0.43
259,38.935116,-77.033882,1699,45,14.7,0.06,152,2,0.38
260,38.908566,-77.034256,2997,45,14.7,0.08,248,5,0.43
261,38.941189,-77.001961,2379,45,12.7,0.04,128,0,1.25
262,38.899719,-76.994179,1835,45,16.0,0.03,132,2,0.1
263,38.910278,-77.055779,2194,45,16.7,0.04,133,0,0.83
264,38.917534,-77.068245,3259,45,17.2,0.05,115,0,1.89
265,38.907307,-76.998062,3755,45,17.2,0.09,153,3,0.54
266,38.950413,-77.066544,1485,45,13.3,0.03,102,1,0.38
267,38.874604,-77.000344,2200,45,17.8,0.12,81,1,0.82
268,38.899643,-77.015663,1944,45,16.5,0.08,193,2,0.4
269,38.910309,-77.008553,3580,45,17.8,0.05,169,3,0.7
270,38.901718,-77.035004,4009,45,15.8,0.04,229,3,0.29
271,38.879517,-77.005623,3162,45,15.8,0.19,74,0,0.89
272,38.943722,-77.061241,2083,45,11.8,0.09,66,1,0.27
273,38.88036,-77.006203,3126,45,15.8,0.26,71,0,0.91
274,38.907791,-77.034027,1964,45,14.7,0.13,239,4,0.43
275,38.937923,-77.023888,2650,45,15.5,0.06,153,0,0.95
276,38.92897,-77.054306,2325,45,18.3,0.07,83,0,0.82
277,38.917091,-77.022675,3855,45,16.2,0.05,193,4,0.32
278,38.9235,-77.042259,2470,45,17.7,0.04,139,2,0.76
279,38.906509,-77.035507,2235,45,15.8,0.09,235,3,0.33
280,38.896996,-77.045799,2277,45,16.8,0.06,127,2,0.65
281,38.922539,-77.043503,1976,45,17.3,0.02,148,2,0.83
282,38.899944,-76.997391,1460,45,15.2,0.03,133,2,0.07
283,38.916546,-77.023216,2200,45,18.3,0.06,187,4,0.33
284,38.917034,-77.047165,2625,45,17.8,0.06,134,1,0.83
285,38.931801,-77.037636,1673,45,16.8,0.04,138,2,0.25
286,38.935844,-77.081871,2025,45,11.2,0.04,104,0,1.06
287,38.936184,-77.055687,1621,45,13.2,0.04,69,2,0.82
288,38.907059,-77.045364,2798,45,14.7,0.04,176,1,0.22
289,38.907452,-77.032341,2850,45,14.7,0.04,250,4,0.51
290,38.879749,-77.014114,1787,45,14.5,0.11,74,1,0.49
291,38.910355,-77.022186,2448,45,17.7,0.03,230,4,0.13
292,38.934265,-77.071983,2250,45,16.8,0.03,125,1,0.8
293,38.904102,-77.017403,2621,45,16.7,0.12,221,2,0.26
294,38.880337,-77.006493,2703,45,15.8,0.27,71,0,0.89
295,38.906879,-77.03418,6755,45,14.7,0.11,239,4,0.4
296,38.91724,-77.033684,3079,45,17.5,0.04,200,3,0.46
297,38.943722,-77.061241,2387,45,11.8,0.09,66,1,0.27
298,38.880337,-77.006493,2262,45,15.8,0.27,71,0,0.89
299,38.875622,-77.007805,2401,45,17.8,0.07,61,0,0.8
300,38.924526,-77.030952,2500,45,14.8,0.07,181,2,0.36
301,38.906879,-77.03418,3939,45,14.7,0.11,239,4,0.4
302,38.909481,-77.048363,3453,45,16.3,0.02,160,1,0.45
303,38.929333,-77.073402,1799,45,14.3,0.01,95,0,1.15
304,38.916546,-77.023216,2160,45,18.3,0.06,187,4,0.33
305,38.955692,-77.011047,1800,45,15.2,0.06,142,0,1.46
306,38.922688,-77.029228,2757,45,14.2,0.11,195,3,0.21
307,38.904655,-77.051949,3233,45,15.8,0.09,142,1,0.57
308,38.910309,-77.008553,2295,45,17.8,0.05,169,3,0.7
309,38.874168,-77.00029,3115,45,17.8,0.15,82,1,0.84
310,38.915081,-76.97184,1846,45,15.0,0.11,85,3,0.75
311,38.879749,-77.014114,1624,45,14.5,0.11,74,1,0.49
312,38.879082,-77.013382,3250,45,14.5,0.11,72,1,0.51
313,38.904102,-77.017403,2558,45,16.7,0.12,221,2,0.26
314,38.899643,-77.015663,3830,45,16.5,0.08,193,2,0.4
315,38.907616,-77.034286,2037,45,14.7,0.14,239,4,0.41
316,38.90517,-77.006294,2157,45,17.8,0.14,155,3,0.57
317,38.873459,-77.00943,3259,45,15.5,0.09,51,1,0.75
318,38.879749,-77.014114,1624,45,14.5,0.11,74,1,0.49
319,38.936184,-77.055687,2388,45,13.2,0.04,69,2,0.82
320,38.904655,-77.051949,6129,45,15.8,0.09,142,1,0.57
321,38.906509,-77.035507,2319,45,15.8,0.09,235,3,0.33
322,38.90942,-77.040604,4775,45,14.2,0.07,193,2,0.25
323,38.941189,-77.001961,2211,45,12.7,0.04,128,0,1.25
324,38.92897,-77.054306,1649,45,18.3,0.07,83,0,0.82
325,38.899719,-76.994179,3345,45,16.0,0.03,132,2,0.1
326,38.943722,-77.061241,2183,45,11.8,0.09,66,1,0.27
327,38.910309,-77.008553,2105,45,17.8,0.05,169,3,0.7
328,38.95285,-77.016182,2154,45,14.3,0.19,150,0,1.21
329,38.896446,-77.046944,2117,45,18.8,0.04,107,2,0.71
330,38.91647,-77.031593,2900,45,18.3,0.04,215,2,0.4
331,38.926666,-77.038605,1860,45,14.5,0.08,146,3,0.55
332,38.928524,-77.033623,1905,45,15.7,0.04,175,3,0.56
333,38.952862,-77.068962,2065,45,14.2,0.03,108,2,0.57
334,38.880337,-77.006493,3409,45,15.8,0.27,71,0,0.89
335,38.928207,-77.073692,2838,45,14.5,0.04,92,0,1.22
336,38.877972,-77.005531,2922,45,15.8,0.1,72,0,0.93
337,38.926884,-77.040436,3800,45,14.5,0.04,140,2,0.52
338,38.91901,-77.035378,2250,45,17.5,0.07,193,1,0.5
339,38.899643,-77.015663,2273,45,16.5,0.08,193,2,0.4
340,38.931023,-77.037048,1885,45,16.8,0.03,150,2,0.31
341,38.90517,-77.006294,2998,45,17.8,0.14,155,3,0.57
342,38.904102,-77.017403,2663,45,16.7,0.12,221,2,0.26
343,38.901981,-76.979874,1969,45,15.5,0.04,124,3,0.55
344,38.875031,-77.008392,2539,45,17.8,0.11,56,1,0.78
345,38.904102,-77.017403,2202,45,16.7,0.12,221,2,0.26
346,38.912033,-77.031609,2650,45,17.0,0.03,230,4,0.66
347,38.878433,-77.018265,2783,45,15.8,0.09,72,1,0.24
348,38.90403,-77.048317,2210,45,16.2,0.09,151,1,0.39
349,38.90649,-77.033157,1699,45,14.7,0.06,250,4,0.45
350,38.923824,-77.024841,1650,45,16.2,0.11,181,3,0.23
351,38.973064,-77.028317,2350,45,17.3,0.06,114,0,1.25
352,38.9184,-77.023079,2302,45,16.2,0.06,194,3,0.24
353,38.934265,-77.071983,2600,45,16.8,0.03,125,1,0.8
354,38.908833,-77.048485,3095,45,16.3,0.06,154,1,0.43
355,38.914276,-77.038185,2399,45,15.2,0.08,199,2,0.61
356,38.90799,-76.982582,2150,45,17.3,0.03,119,2,0.86
357,38.906879,-77.03418,3944,45,14.7,0.11,239,4,0.4
358,38.916317,-77.032227,3233,45,16.7,0.04,210,3,0.44
359,38.907059,-77.045364,1952,45,14.7,0.04,176,1,0.22
360,38.905006,-77.029045,2050,45,16.7,0.12,253,4,0.41
361,38.90649,-77.033157,1899,45,14.7,0.06,250,4,0.45
362,38.935844,-77.081871,1893,45,11.2,0.04,104,0,1.06
363,38.904102,-77.017403,2834,45,16.7,0.12,221,2,0.26
364,38.898209,-76.97393,3000,45,14.7,0.03,96,4,0.36
365,38.915031,-77.044556,1975,45,17.5,0.08,165,1,0.65
366,38.933712,-76.991501,1375,45,16.5,0.04,169,3,0.61
367,38.918381,-77.023216,2337,45,16.2,0.06,193,3,0.23
368,38.910355,-77.022186,1913,45,17.7,0.03,230,4,0.13
369,38.905846,-77.0299,2597,45,15.5,0.13,256,4,0.48
370,38.875031,-77.008392,2654,45,17.8,0.11,56,1,0.78
371,38.875164,-77.006271,4373,45,17.8,0.09,66,0,0.89
372,38.879501,-77.004631,2605,45,15.8,0.18,73,0,0.84
373,38.906879,-77.03418,3939,45,14.7,0.11,239,4,0.4
374,38.879749,-77.014114,1787,45,14.5,0.11,74,1,0.49
2652,38.896285,-76.980096,3800,45,12.0,0.12,121,3,0.56
375,38.880337,-77.006493,4774,45,15.8,0.27,71,0,0.89
376,38.896996,-77.045799,2324,45,16.8,0.06,127,2,0.65
377,38.935116,-77.033882,1643,45,14.7,0.06,152,2,0.38
378,38.875031,-77.008392,2759,45,17.8,0.11,56,1,0.78
379,38.918381,-77.023216,2322,45,16.2,0.06,193,3,0.23
380,38.9529,-77.068192,1866,45,13.3,0.03,106,2,0.56
381,38.915031,-77.044556,2159,45,17.5,0.08,165,1,0.65
382,38.875622,-77.007805,2584,45,17.8,0.07,61,0,0.8
383,38.90144,-77.052795,2215,45,14.8,0.12,138,1,0.68
384,38.908566,-77.034256,2706,45,14.7,0.08,248,5,0.43
385,38.932247,-77.029449,1550,45,14.2,0.07,164,3,0.63
386,38.926666,-77.038605,1870,45,14.5,0.08,146,3,0.55
387,38.908833,-77.048485,2016,45,16.3,0.06,154,1,0.43
388,38.922924,-77.074043,1700,45,12.3,0.08,90,0,1.58
389,38.928524,-77.033623,2495,45,15.7,0.04,175,3,0.56
390,38.928524,-77.033623,2345,45,15.7,0.04,175,3,0.56
391,38.936184,-77.055687,2476,45,13.2,0.04,69,2,0.82
392,38.880337,-77.006493,2016,45,15.8,0.27,71,0,0.89
393,38.917534,-77.068245,3359,45,17.2,0.05,115,0,1.89
394,38.904655,-77.051949,2568,45,15.8,0.09,142,1,0.57
395,38.87429,-77.000771,3213,45,17.8,0.15,80,1,0.86
396,38.918381,-77.023216,4900,45,16.2,0.06,193,3,0.23
397,38.90649,-77.033157,1599,45,14.7,0.06,250,4,0.45
398,38.94698,-77.064636,2787,45,11.8,0.04,92,1,0.16
399,38.879749,-77.014114,1624,45,14.5,0.11,74,1,0.49
400,38.917534,-77.068245,4982,45,17.2,0.05,115,0,1.89
401,38.88089,-76.987671,1975,45,18.0,0.03,102,1,0.19
402,38.936302,-77.073868,3751,45,17.2,0.08,125,1,0.73
403,38.908833,-77.048485,2076,45,16.3,0.06,154,1,0.43
404,38.875164,-77.006271,2462,45,17.8,0.09,66,0,0.89
