listing_db_id,latitude,longitude,cluster
200,38.9276,-77.0062,2604
201,38.9172,-77.0337,867
202,38.9428,-77.0611,769
203,38.9104,-77.0222,826
204,38.9041,-77.0174,820
205,38.8847,-76.9585,2309
206,38.9103,-77.0086,803
207,38.9359,-77.037,2732
208,38.9028,-77.0518,802
209,38.8756,-77.0078,772
210,38.9504,-77.0665,755
211,38.9069,-77.0507,817
212,38.9065,-77.0355,861
213,38.9086,-77.0343,2735
214,38.8803,-77.0065,763
215,38.897,-77.0458,734
216,38.9184,-77.0232,828
217,38.9071,-77.0454,813
218,38.902,-76.9799,823
219,38.9358,-77.0819,731
220,38.9528,-77.0162,783
221,38.9226,-77.0374,851
222,38.9529,-77.0682,758
223,38.9505,-77.0074,728
224,38.9143,-77.0382,2751
225,38.9069,-77.0342,863
226,38.9065,-77.0527,800
227,38.9196,-77.0457,2725
228,38.902,-76.9799,823
229,38.8784,-77.0183,778
230,38.8803,-77.0065,763
1769,38.8825,-76.9957,749
231,38.8996,-77.0157,815
232,38.9165,-77.0232,831
233,38.8742,-77.0003,742
234,38.9215,-77.081,739
235,38.9065,-77.0355,861
236,38.9529,-77.069,759
237,38.8804,-77.0062,762
238,38.9393,-77.0373,825
239,38.9121,-77.042,2708
240,38.9629,-77.0747,744
241,38.9481,-77.0664,754
242,38.895,-76.9779,799
243,38.8784,-77.0183,778
244,38.8742,-77.0003,742
245,38.8784,-77.0183,778
246,38.9351,-77.0339,833
247,38.924,-77.0531,780
248,38.9163,-77.0322,868
249,38.9042,-77.0286,857
250,38.939,-77.0611,751
251,38.902,-76.9799,823
252,38.9104,-77.0222,826
253,38.8797,-77.0141,774
254,38.9095,-77.0484,805
255,38.9028,-77.0054,798
256,38.9215,-77.081,739
257,38.9172,-77.0337,867
258,38.9086,-77.0343,2735
259,38.9351,-77.0339,833
260,38.9086,-77.0343,2735
261,38.9412,-77.002,728
262,38.8997,-76.9942,795
263,38.9103,-77.0558,790
264,38.9175,-77.0682,736
265,38.9073,-76.9981,791
266,38.9504,-77.0665,755
267,38.8746,-77.0003,742
268,38.8996,-77.0157,815
269,38.9103,-77.0086,803
270,38.9017,-77.035,789
271,38.8795,-77.0056,766
272,38.9437,-77.0612,770
273,38.8804,-77.0062,762
274,38.9078,-77.034,862
275,38.9379,-77.0239,842
276,38.929,-77.0543,784
277,38.9171,-77.0227,832
278,38.9235,-77.0423,854
279,38.9065,-77.0355,861
